StringIndex,NumberIndex
이디야커피 염창동점 염창동,1254
이디야커피 염창역점 염창동,1255
미남당&배배꼬 상수동,1256
코코버블티 홍대점 서교동,1257
베러댄와플 신논현점 논현동,1258
카페천국 강남점 논현동,1259
스타벅스 코엑스몰점 삼성동,1260
카페두레브 두레브 세곡동,1261
커피휘엘 논현동,1262
2라운드 명일동,1263
르하임스터디카페 명일역점 명일동,1264
스타벅스 명일역점 명일동,1265
컴포즈커피 서울역메트로타워점 남대문로5가,1266
투썸플레이스 여의도점 여의도동,1267
애프터워크클럽 문래동2가,1268
젤라떼리아도도 송파동,1269
카페투샷 중림동,1270
반지카페8그램 역삼동,1271
카펜크레 성수동2가,1272
큐브이스케이프 잠실점 잠실동,1273
앤스 연남동,1274
앤스커피클럽 연남동,1275
보드게임카페클루 응암동,1276
아마스빈 대흥역점 염리동,1277
오얏꽃 돈의동,1278
더카페 가산이노플렉스점 가산동,1279
더카페 독산이네스트점 독산동,1280
토굽스커피 북가좌동,1281
설빙 가로수길 신사동,1282
스타벅스 서래마을입구점 반포동,1283
창신단길 창신동,1284
하카롱 중곡동,1285
그린레시피 논현동,1286
더치앤빈흑리단길점 흑석동,1287
뮤어 상계동,1288
소낙 자양동,1289
스윗레시피 상계동,1290
고카페 용산아이파크몰점 한강로3가,1291
디퍼카페테리아 체부동,1292
샌드커피논탄토 동교동,1293
커피앤스쿱 성산동,1294
크림슨젤라또 신사동,1295
벨라디저트카페 벨라디저트 독산동,1296
아자아자 독산동,1297
빽다방 창동역점 창동,1298
라이터스커피 상계동,1299
데이원커피바 남영동,1300
유스 계동,1301
리머커피 논현동,1302
투썸플레이스 동묘앞역점 창신동,1303
스타벅스 서초우성사거리점 서초동,1304
스타벅스 이마빌딩점 수송동,1305
레오쥬스 당산점 당산동6가,1306
어반디저트 마곡동,1307
청년다방 강동역점 천호동,1308
할리스 가산디지털단지점 가산동,1309
할리스커피 가산점 가산동,1310
카페리카르도 리카르도 창전동,1311
카페풀 연남동,1312
이디야커피 건대후문점 화양동,1313
노아스로스팅 연희1호점 연희동,1314
브라하 방배동,1315
이디야커피 구산사거리점 구산동,1316
카페마블빈 역촌동,1317
커피에반하다 상수점 상수동,1318
피르마 신사동,1319
보나비아티제잠실타워730점 신천동,1320
파스쿠찌 천호로데오점 천호동,1321
니드스윗 송파점 송파동,1322
해피니스디저트 자양동,1323
리멤버투데이 정릉동,1324
카페 솔샘771 정릉동,1325
79파운야드 도산공원점 신사동,1326
모스가든 논현동,1327
쥬씨 강서고점 목동,1328
파이드파이퍼 한강로3가,1329
투썸플레이스 마포공덕점 공덕동,1330
스타벅스 서울아트센터점 서초동,1331
야무진대장간 등촌동,1332
에스프레소바슈가 합정동,1333
오가다 세라젬반포점 반포동,1334
마이시크릿메이트샤리마 창천동,1335
커피나무 건대역점 화양동,1336
카페 부라더타코야끼&캔 송파동,1337
카페차란 거여동,1338
에이바우트커피 이수점 사당동,1339
마크69 성수동1가,1340
에롤파 성수동1가,1341
달굼당 신대방동,1342
빽다방반포고투몰2호점 반포고투몰2호점 반포동,1343
치:와와 신당동,1344
투썸플레이스 이대역점 대현동,1345
스타벅스 서울시청점 을지로1가,1346
위트앤시니컬 혜화동,1347
공차 연세암병원점 신촌동,1348
커피빈 상수역점 상수동,1349
ST.535로스터리카페 ST.535로스터리 상도동,1350
코너빈 노량진동,1351
코랄밸리 상도동,1352
감나무아래 하계동,1353
스타벅스노원마들역점 노원마들역점 상계동,1354
카페인중독 노원점 하계동,1355
끼룩하우스 익선동,1356
더리터 대림역점 대림동,1357
모디피 등촌동,1358
와플대학 등촌역캠퍼스 목동,1359
모랩스튜디오 서교동,1360
브라운시티 합정동,1361
스타벅스 수유역점 번동,1362
스타벅스 은평구청입구점 응암동,1363
아르코 노량진동,1364
위위위베이크샵 봉천동,1365
이디야커피 회기역중앙점 휘경동,1366
안다미로팬케이크 화양동,1367
옥별정 하왕십리동,1368
커피스터프 상봉동,1369
커피빈 코리아신촌점 창천동,1370
더벤티 면목역점 면목동,1371
먼셀커피 신반포점 잠원동,1372
모듈러 후암동,1373
젠틀슬로프 봉천동,1374
라떼킹 가로수길2호점 신사동,1375
루프트커피 명동점 충무로2가,1376
리브릭 성수동2가,1377
바오밥 나무커피 신사동,1378
발코니가든 동교동,1379
성수빈티지 성수동1가,1380
소르비 신사동,1381
어느새봄 양재동,1382
커피펙토리 소격동,1383
토마스커피 합정동,1384
투썸플레이스 구로대륭7차점 구로동,1385
타임스터디카페방배 방배동,1386
할리스 김포공항점 공항동,1387
할리스커피 김포공항점 공항동,1388
온도감 방학동,1389
아텐데르 연희동,1390
커피와사람들 홍대점 동교동,1391
탐앤탐스 마포도화점 도화동,1392
탐앤탐스 순화동케이지점 순화동,1393
요거트월드 건대점 자양동,1394
카페드꼬레 신사동,1395
투썸플레이스 동교동삼거리점 창천동,1396
픽처레스크 자곡동,1397
그릭다 마곡동,1398
레어커피 여의도동,1399
인솔커피 상수점 상수동,1400
스타벅스 동빙고점 동빙고동,1401
죽도령&커피 북가좌동,1402
도깨비커피집 성산동,1403
커피빈 코리아현대자동차여의도점 여의도동,1404
오설록티하우스 성수동2가,1405
듀윗 연남동,1406
에이드립까페 신당동,1407
피어커피광희문 신당동,1408
콜린 서교동,1409
이디야커피 을지병원사거리점 논현동,1410
컴포즈커피 강남역센트럴애비뉴점 역삼동,1411
블레이크커피 능동,1412
설빙 강남역2호점 역삼동,1413
커피베이 가산직영점 가산동,1414
투썸플레이스양재역점 양재역점 양재동,1415
버블티킹신촌점 신촌점 창천동,1416
카페(CAFE)4776 4776 대림동,1417
카페4776 대림동,1418
카페드센 대림동,1419
카페아르크 아르크 사직동,1420
오비오 후암동,1421
밀크팅 신림동,1422
사로커피스탠드 신림동,1423
커피마켓 화양동,1424
할리스커피 반포점 반포동,1425
이디야커피 은행나무사거리점 시흥동,1426
커피나무 금천구청역점 시흥동,1427
카나비 성수동1가,1428
펠어커피 홍익동,1429
BroomCoffee 서초동,1430
커피나무 보라매역점 신길동,1431
투썸플레이스 신촌연세로점 창천동,1432
디닷커피 목동,1433
북앤레스트 삼성동,1434
자이온 염창동,1435
하이 즈커피문정역점 문정동,1436
히어로보드게임카페 홍대1호점 서교동,1437
히어로보드게임카페 홍대2호점 동교동,1438
예커피 개봉동,1439
코데즈컴바인 논현동,1440
카페감 명륜3가,1441
코나헤이븐 명륜1가,1442
카페알로하 양재동,1443
남대문커피 마곡동,1444
투썸플레이스 강서등촌한빛점 등촌동,1445
밀랑스 대흥동,1446
이스트우드 망원동,1447
핀카페 반포동,1448
더벤티 동대문역점 창신동,1449
옥수서재 옥수동,1450
프롬하츠커피 서울숲푸르지오점 금호동4가,1451
아티제 역삼신라스테이점 역삼동,1452
이디야커피 선릉사거리점 역삼동,1453
쥬씨역삼상록회관점 역삼상록회관점 역삼동,1454
프로퍼커피바 오금동,1455
쥬씨 쌍문동점 쌍문동,1456
쥬씨 쌍문역점 쌍문동,1457
스타벅스 압구정2점 신사동,1458
강아지대학로 동숭동,1459
아워헤르츠 서초동,1460
엔트런스 서초동,1461
오르막길 봉천동,1462
에무 신문로2가,1463
카페달토끼 상암동,1464
알키미스타 응암동,1465
필구커피 응암동,1466
공차 동대문종합시장점 종로6가,1467
공차 수유역점 수유동,1468
더로비 방학동,1469
벌스데이투미 연남동,1470
빽다방 쌍문세라믹점 쌍문동,1471
스타벅스연세백양로점 연세백양로점 신촌동,1472
커브드커피 종로3가,1473
컴포즈커피 방학신동아점 방학동,1474
은카롱 응암동,1475
한옥카페 남대문로4가,1476
오우야에스프레소바 마곡동,1477
오우야에스프레소바마곡 나루점 마곡동,1478
라치몬트 봉천동,1479
설빙 노량진점 노량진동,1480
투썸플레이스 보문역점 보문동2가,1481
투썸플레이스 염창역점 목동,1482
스타벅스역삼럭키 역삼동,1483
할리스 태능입구역점 공릉동,1484
고호재롯데월드몰점 신천동,1485
무자비 남영동,1486
어니커피 송파동,1487
우행공스터디카페 목동점 신정동,1488
투썸플레이스 남부지방법원점 신정동,1489
더코너스톤 독산동,1490
카페자작나무 독산동,1491
카페나루 광장동,1492
카페이퍼스 역삼동,1493
만랩커피 수서점 수서동,1494
스타벅스 길동역점 길동,1495
커피와이 문정동,1496
할리스커피 공덕경의선숲길점 염리동,1497
카페연무장 연무장 성수동2가,1498
컴포즈커피 개포중앙점 개포동,1499
스타벅스광화문점 광화문점 세종로,1500
카페효제눅 연건동,1501
소보로인 당산동4가,1502
쿼즈 목동,1503
스타벅스논현힐탑 논현동,1504
탐앤탐스 더칼립소점 신사동,1505
이디야커피 신촌숲아이파크점 신수동,1506
카페원캔 수유동,1507
카페이월 수유동,1508
날쌘카페 마곡점 내발산동,1509
미소커핑 화곡동,1510
카페코지 신림동,1511
카페샤넌 남영동,1512
성북동콩집 성북동,1513
스웨이커피스테이션 연희동,1514
아틀리에하모니 보문동5가,1515
이디아 망원역점 서교동,1516
이디야커피 망원역점 서교동,1517
사주카페 서교동,1518
와플대학 영등포캠퍼스 영등포동4가,1519
라떼아커피 삼청동점 화동,1520
라떼야커피 화동,1521
공차 건대스타시티점 자양동,1522
달리는커피 성신여대점 동선동1가,1523
더지 동선동3가,1524
카페브릭스 정릉동,1525
파도의숲 삼선동5가,1526
감성커피 신림점 신림동,1527
커피쿡 구로디지털점 구로동,1528
라뚜셩트 갈현동,1529
메리트리 연남동,1530
소마커피 부암동,1531
스타벅스 서교동사거리점 서교동,1532
스타벅스 서교점 서교동,1533
0125커피바 홍은동,1534
커피베이 송파가락본동점 가락동,1535
커피베이 오금역점 가락동,1536
Grit918 서초동,1537
메가엠지씨커피 독바위역점 불광동,1538
스타벅스구파발역점 구파발역점 진관동,1539
첫만남 명륜4가,1540
커피블랑 회기동,1541
캔다방 가산점 가산동,1542
가스펠 구로동,1543
커피코트 E스페이스점 구로동,1544
킨포크도산 신사동,1545
디어로열 삼전동,1546
유로스커피로스터스센터필드점 역삼동,1547
빽다방 당산역점 당산동6가,1548
스타벅스 올리브타워점 서소문동,1549
공차 송파파크하비오점 문정동,1550
더브리즈커피 문정동,1551
빽다방 잠실장미상가점 신천동,1552
월디커피로스터스 둔촌동,1553
이디야커피 문정문현점 문정동,1554
카페이안 청담동,1555
토다서초 서초동,1556
블랙컵 노량진동,1557
북촌다방 화동,1558
스크렘 역삼동,1559
오른손푸드카페 봉천동,1560
오헨 여의도동,1561
무니 후암동,1562
투썸플레이스 광흥창역점 창전동,1563
아티제청담제일점 청담제일점 청담동,1564
카페로드 방이동,1565
예히당 미아동,1566
티랩제이 명륜4가,1567
키커피컴퍼니 행당동,1568
토프레소 마장역점 마장동,1569
피어커피로스터스 성수동2가,1570
고양이정원 개화동,1571
공차 경찰병원역점 가락동,1572
공차경찰병원역점 경찰병원역점 가락동,1573
커스텀요거트 흑석동,1574
플라타너스 나귀와 흑석동,1575
쿠스누어 송파동,1576
힘들땐마카롱 신당동,1577
카페무네 부암동,1578
진심커피 당산점 당산동4가,1579
쏘리에스프레소바 적선동,1580
메가엠지씨커피 염창역점 염창동,1581
컴포즈커피 신방화역점 마곡동,1582
파스쿠찌 까치산역점 화곡동,1583
카페커디 마곡동,1584
페이퍼넛츠 북가좌동,1585
스타벅스 등촌점 등촌동,1586
재즈피넛 인현동1가,1587
처음커피 상계동,1588
라프리앙 구의동,1589
델리 아마폴라 역삼동,1590
매머드익스프레스 상봉동점 상봉동,1591
매머드익스프레스 영등포시장역점 영등포동7가,1592
스타벅스중랑구청점 중랑구청점 신내동,1593
아마폴라델리 강남점 역삼동,1594
아마폴라델리선릉점 선릉점 역삼동,1595
앙뿌 봉천동,1596
인타운커피 논현동,1597
어썸밀 방화동,1598
스타벅스 홍대공항철도역점 동교동,1599
엔제리너스 서초대로점 서초동,1600
엔제리너스강남역점 강남역점 서초동,1601
테라로사 국립현대미술관점 소격동,1602
스타벅스 당산점 당산동6가,1603
마비노스커피 상계동,1604
심플이즈더베스트 중화동,1605
카페류 신내동,1606
성곽마을삼층까페 부암동,1607
녹사다리 이태원동,1608
당케커피 한강로2가,1609
파티션WSC 대현동,1610
고디바광화문점 광화문점 세종로,1611
아재커피 북촌점 계동,1612
카페호이 자양동,1613
이디야커피 하계을지점 하계동,1614
이프노즈커피 묵동,1615
스타벅스 마포경찰서후문 아현동,1616
해머스미스커피마곡 아이파크점 마곡동,1617
감성커피은평 응암점 역촌동,1618
37.5 녹번점 녹번동,1619
꾸까 이마트월계점 월계동,1620
스타벅스중계역점 중계역점 상계동,1621
카페러슬 구의동,1622
커피마마퀸 암사역점 암사동,1623
소마드로잉카페 건대입구점 화양동,1624
카페보니또 사당점 남현동,1625
토프레소 남현점 남현동,1626
만랩커피동평화패션타운점 신당동,1627
읍천리382 응암점 응암동,1628
터치카페 응암동,1629
발도스커피 목동점 목동,1630
셜록홈즈 강남2호점 서초동,1631
커피스미스 이태원점 이태원동,1632
콘레드커피 노량진동,1633
캐치카페 신촌 창천동,1634
파스쿠찌테크노마트점 테크노마트점 구의동,1635
바틀브로스 하월곡동,1636
스토피아스터디카페 월곡센터 하월곡동,1637
아이코드델리카페 하월곡동,1638
레레플레이 황학동,1639
물레 상계동,1640
아임일리터 방화동,1641
아임일리터 방화역점 방화동,1642
아티제 외대점 이문동,1643
이디야커피 연대서문점 연희동,1644
모리커피 대학로점 동숭동,1645
수완카페앤베이커리 자양동,1646
스트렝스커피 연건동,1647
알티프로젝트 동숭동,1648
카페랑솜 명륜4가,1649
카페윤잇 신사동,1650
컴포즈커피 마포성산시영점 성산동,1651
티룸 성수동1가,1652
파스쿠찌 서대문역점 미근동,1653
구름뜬하늘 서교동,1654
투썸플레이스 마포망원점 망원동,1655
미노스 신사동,1656
타코앤코 논현동,1657
피시스오브서울 연희동,1658
스타벅스 서울숲역점 성수동1가,1659
카페 언덕길 월계동,1660
식물학 용산아이파크몰점 한강로3가,1661
아티제 메세나폴리스점 서교동,1662
오이스터 후암동,1663
멜로우시티3rd 전농동,1664
스타벅스 고대점 안암동5가,1665
스타벅스 왕십리역점 도선동,1666
플랫커피 공릉동,1667
귀천 관훈동,1668
더크림 장안동,1669
카페롱 삼전동,1670
빌리엔젤 방배동,1671
지오북카페 봉천동,1672
컴포즈커피 건대점 화양동,1673
할리스커피 서초마제스타시티점 서초동,1674
이디야커피 시흥유통센터점 시흥동,1675
카페 디자이너리 신림동,1676
이스트우드 도림동,1677
스타벅스외대점 외대점 이문동,1678
폴바셋 강남GT타워점 서초동,1679
할리스커피 약수역점 신당동,1680
그린머그 구로동,1681
언더그라운드커피웍스 정릉동,1682
카페 전농주택 전농동,1683
클류치 명륜3가,1684
스타벅스 갤러리아팰리스점 잠실동,1685
청키파이 대현동,1686
체크인 석촌동,1687
라떼또뜨 방배동,1688
북커스 평창동,1689
엘에스와이커피 상도동,1690
MEGACOFFEE메가커피 동소문점 동선동4가,1691
그로우랩스터디카페동대문 휘경점 휘경동,1692
매머드커피장교빌딩점 장교동,1693
와플대학 한성대캠퍼스 삼선동2가,1694
스타벅스방이역점 방이역점 오금동,1695
폴바셋 일원역점 일원동,1696
할리스 대방역점 대방동,1697
할리스커피 대방역점 대방동,1698
앤디앤쌤 연희동,1699
설빙 묵동점 묵동,1700
더브레드블루 신촌본점 노고산동,1701
스타벅스경복궁역 통의동,1702
대루커피 합정동,1703
아파트먼트기룬 장충동2가,1704
투썸플레이스 건대스타시티점 자양동,1705
디에쉐르 장안동,1706
모서리에커피집 화양동,1707
커피니 장안점 장안동,1708
히뽀1997 본동,1709
전광수커피 고대점 안암동5가,1710
전광수커피하우스 고려대점 안암동5가,1711
토프레소 월곡화랑점 하월곡동,1712
투썸플레이스 소공로북창점 북창동,1713
시그널헌터 가로수길점 신사동,1714
내사랑을먹어주세요 봉천동,1715
스타벅스 강남세곡점 세곡동,1716
감성커피 신논현점 논현동,1717
반코디 구의동,1718
이나더베어 합정동,1719
스타벅스 서울역동자동점 동자동,1720
프라우커피 당산동4가,1721
공들인하루 신림동,1722
무드오더 화곡동,1723
로맨틱타임 서초동,1724
이디야커피 신림문화교점 신림동,1725
UNUSUAL 당산동4가,1726
먼치스앤구디스 성수동2가,1727
레스트어와일 신대방동,1728
히포커피 대학동점 신림동,1729
빽다방 명지대 홍은동,1730
청년다방 홍제역점 홍제동,1731
커피컵 종로3가,1732
공차 잠실학원사거리점 삼전동,1733
먼셀커피 이태원동,1734
무스커피 방이동,1735
카페이클립스 석촌동,1736
바마셀 원효로1가,1737
스타벅스 용산리첸시아점 원효로1가,1738
프루프인더커피 이태원동,1739
플로릭카페 이문동,1740
익선잡방 익선동,1741
스타벅스 중곡점 중곡동,1742
파롤앤랑그 연남동,1743
스타벅스 가로수길점 신사동,1744
아마스빈 한티역점 대치동,1745
스타벅스신촌점 신촌점 창천동,1746
빽다방 불광역점 불광동,1747
롯데팩토리아울렛 가산점 가산동,1748
케냐키암부 이태원동,1749
룰커피 서초동,1750
카페에덴 방학동,1751
폴바셋AK플라자 홍대점 동교동,1752
어페어커피 성수동2가,1753
컴포즈커피 가산스카이밸리점 가산동,1754
매트팩토리 용두동,1755
이엔갤러리 평창동,1756
더솜 낙원동,1757
이디야커피 동부이촌동점 이촌동,1758
Malacca 당산동3가,1759
더치앤빈 문래점 문래동3가,1760
메가엠지씨커피문래에이스 하이테크점 문래동3가,1761
스타벅스 문래역점 문래동3가,1762
스타벅스 화곡DT점 화곡동,1763
매머드커피 동국대점 필동3가,1764
스타벅스 동국대점 충무로5가,1765
텐더리커피엔디저트 연남동,1766
바그다드카페 신정동,1767
빙달 관악점 봉천동,1768
인생커피 신림동,1769
투썸플레이스압구정로데오역점 압구정로데오역점 신사동,1770
비엔나커피하우스서울숲역점 성수동1가,1771
투썸플레이스 강동역점 천호동,1772
예일타운커피랩 당산동4가,1773
금남커퓌 상계동,1774
페그로스터스 서교동,1775
푸르딩 서교동,1776
큐커피향 방배동,1777
로얄마카롱 역삼동,1778
비단콤마브런치 상도동,1779
내맘대로폰케이스 홍대점 서교동,1780
아이엠카페 신림동,1781
요크 신림동,1782
메가엠지씨커피 보라매공원점 신길동,1783
기기커피 역삼점 삼성동,1784
카페게이트 상암DMC점 상암동,1785
올어바웃카페 역삼점 역삼동,1786
카페큐릉 역삼동,1787
이디야커피 쌍문동점 쌍문동,1788
투썸플레이스 충정로센트럴플레이스 중림동,1789
커피빈 코리아반포엘루체점 반포동,1790
코마이스케이프 홍대점 서교동,1791
디저트39 대방점 대방동,1792
탐앤탐스 강남면허점 대치동,1793
컴포즈커피 미아점 미아동,1794
루나틱커피 동교동점 동교동,1795
만랩커피 영등포구청점 당산동3가,1796
카페 크로와플마침내 냉천동,1797
식물관PH 수서동,1798
카페그리다 정릉동,1799
먼셀커피 미아점 하월곡동,1800
네시사분 연남동,1801
번트 안암동2가,1802
시간공방 종로점 관철동,1803
카페 럭키바 삼선동5가,1804
카페오로미아 개포동,1805
커피베이 송파여성문화회관점 송파동,1806
님버스 창천동,1807
아티제 건국대병원점 화양동,1808
두더지손 당산동6가,1809
코타티 성수점 성수동1가,1810
할리스커피 무악재역점 홍제동,1811
오슬로우커피H비지니 스파크점 문정동,1812
사이커피바 방학동,1813
세라젬웰카페 쌍문점 쌍문동,1814
실라커피 성북동,1815
에이폰드 수유동,1816
엔트런스 논현동,1817
이디야커피 창동블루핀점 창동,1818
카페방학 방학동,1819
탐앤탐스 창동본점 창동,1820
티끌 쌍문동,1821
파스쿠찌 창동점 창동,1822
커피시네마 정동,1823
진심커피 오목교점 신정동,1824
청년다방 오목교역점 신정동,1825
디토커피 염리동,1826
이디야커피 이수중앙점 사당동,1827
그굴 행당동,1828
설빙 서울마곡나루점 마곡동,1829
올티드 가락동,1830
올티드커피 가락동,1831
커피바이 잠실동,1832
티에리 마곡동,1833
카페우디 충무로점 충무로3가,1834
오타르 익선동,1835
스타벅스 국립중앙의료원점 을지로6가,1836
고품격커피공장 둔촌동역점 성내동,1837
이디야커피 둔촌점 성내동,1838
인조이더주스 성내동,1839
아마스빈버블티 명지대점 남가좌동,1840
카페비밀 도곡동,1841
정다방 망원동,1842
시드누아 중곡점 중곡동,1843
도토루커피오스 성수동2가,1844
셀렉토커피 종암사거리점 종암동,1845
아우트리거커피 하월곡동,1846
앙시엔 하월곡동,1847
엔젤리너스미아삼거리 미아동,1848
빽다방 상봉역점 상봉동,1849
서울창업카페 상봉점 상봉동,1850
이디야커피 중랑역점 상봉동,1851
할리스 오류동역점 오류동,1852
낙랑파라 아현점 북아현동,1853
요거프레소 북아현점 북아현동,1854
스타벅스 충무로역점 필동2가,1855
투썸플레이스 충무로역점 필동2가,1856
597카페 화양동,1857
카페라니 성수동2가,1858
더스키&커피 동숭동,1859
스타벅스 신촌아트레온점 창천동,1860
스타벅스삼청동점 삼청동점 삼청동,1861
탱크6 성산동,1862
카페본주르 동교동,1863
투썸플레이스 합정메세나폴리스 서교동,1864
이디야커피 목동아델리체점 신정동,1865
이디야커피 합정역점 서교동,1866
아마스빈 마포역점 도화동,1867
투썸플레이스 마포역점 도화동,1868
컴포즈커피관악구청점 봉천동,1869
스타벅스 목동역점 신정동,1870
코발트무드 연남동,1871
공차 종로그랑서울점 청진동,1872
투썸플레이스 목동하이페리온점 목동,1873
투썸플레이스등촌로점 등촌로점 등촌동,1874
할리스 목동예술인회관점 목동,1875
놀숲 충무로동국대점 충무로5가,1876
파스쿠찌 장안사거리점 장안동,1877
스타벅스코엑스사거리점 코엑스사거리점 삼성동,1878
한남베르그도산 신사동,1879
마이버터드림 안암동2가,1880
가베5225 당산동6가,1881
클라우즈비 도곡동,1882
카페바우 서교동,1883
오바도즈 서교동,1884
이디야커피 까치산로점 화곡동,1885
디톡시 서초동,1886
소프레소 삼성동,1887
카페안나 청담동,1888
10인치샌드위치&커피 봉천동,1889
모쿠816 신림점 봉천동,1890
스타벅스 석촌역점 석촌동,1891
스타벅스 방배로점 방배동,1892
스타벅스남부터미널2점 남부터미널2점 서초동,1893
커피910 미아동,1894
보드게임카페잠실새내점 잠실동,1895
컵인더스튜디오 화양동,1896
설빙 구로고척점 고척동,1897
이디야커피 고척스카이돔점 고척동,1898
이디야커피 메르디앙고척점 고척동,1899
더카페 구로우림이비지센터1차점 구로동,1900
빽다방 약수역점 신당동,1901
덤앤더머 홍대점 서교동,1902
루흔카페 신림동,1903
로투스랩 황학동,1904
노아스로스팅 연희동,1905
이디야커피 명지대점 남가좌동,1906
공차신촌연세로점 신촌연세로점 창천동,1907
이디야커피 화곡중앙점 화곡동,1908
카페인싸 화곡동,1909
컴포즈커피 화곡우장초점 화곡동,1910
백씨네콩다방 회기동,1911
보드게임카페홈즈앤루팡 건대점 화양동,1912
스타벅스 상봉역점 상봉동,1913
언차일드 휘경동,1914
투썸플레이스 망우점 망우동,1915
투썸플레이스커피경희대점 커피경희대점 회기동,1916
카페게이트 신정푸른마을점 신정동,1917
커피게이트 신정점 신정동,1918
안밀 봉천동,1919
인파라다이스 봉천동,1920
구의동소극장 구의동,1921
암스퀘어커피로스터스 구의동,1922
원즈커피 구의동,1923
이노블스터디카페잠실삼전역점 삼전동,1924
카페비잔 신당동,1925
카페오로시 자양동,1926
반지대학 홍대본점 서교동,1927
제이엘디저트바 한남동,1928
비건마마 봉천동,1929
카페이야기 이야기 신림동,1930
카페게이트 강남역센트럴점 역삼동,1931
카페모니에 염창동,1932
미제 역촌동,1933
공차 우장산역점 내발산동,1934
허니네커피 화곡동,1935
카페게이트 양천구청점 신정동,1936
메가커피 구로매봉초점 개봉동,1937
진심커피 개봉점 개봉동,1938
로덴드론 동교동,1939
킹이 천호동,1940
지니24스터디카페 성산점 성산동,1941
카페 지니24스터디 성산동,1942
토프레소 고척푸르지오점 고척동,1943
이디야커피 장안중앙점 장안동,1944
헤일우드 홍제동,1945
명동커피하우스 명동2가,1946
버글러 중곡동,1947
이디야커피 구의자양로점 구의동,1948
카페긴고랑길 중곡동,1949
트리거커피 중곡동,1950
커피가 마천동,1951
올비바이테일러커피 대치동,1952
커피사피엔스 경복궁역점 적선동,1953
타미하우스 반포동,1954
하삼동커피마곡나루역점 마곡동,1955
쥬씨 신촌점 창천동,1956
비비브라운 청담동,1957
카페밀브리지 역삼동,1958
헤븐리가든 상도동,1959
오브너리 갈월동,1960
감성커피 암사역점 암사동,1961
설빙 명일점 명일동,1962
카페파이나무 명일동,1963
벙커컴퍼니 압구정점 신사동,1964
해머스미스커피 강남교보점 서초동,1965
해머스미스커피 서초동,1966
공차중앙대점 흑석동,1967
"그리고스튜디오,흑석커피 흑석동",1968
스타벅스 중앙대점 흑석동,1969
디저트39 구로디지털단지역점 구로동,1970
디저트39 금천시흥점 시흥동,1971
카페eliot 신림동,1972
스타벅스 숭례문점 남대문로5가,1973
용커피 미아동,1974
마타사 도화동,1975
언덕커피 도화동,1976
맥코이커피 연남동,1977
카페희다 당산점 당산동,1978
아재커피 충정로점 중림동,1979
야무진타코야끼 역삼동,1980
1월의윤슬 내발산동,1981
스타벅스 화곡동점 화곡동,1982
카페파쉬노 합정동,1983
신양로스터스 송파동,1984
스타벅스석촌서호점 석촌서호점 삼전동,1985
디저트39 강남역점 서초동,1986
디저트39 학동역점 논현동,1987
쥬씨 새절역점 신사동,1988
이디야커피 함지박사거리점 방배동,1989
애프터유 부암동,1990
카페 애프터유 부암동,1991
권자Kwonja 신사동,1992
프로즌빈 신사동,1993
카페오니 천호동,1994
토팡가커피 성내동,1995
브링미커피 자양점 자양동,1996
바하마스 길동,1997
곤트란쉐리에 금천구청역점 시흥동,1998
베이크디 독산동,1999
빌리엔젤 마리오아울렛점 가산동,2000
스타벅스 금천독산점 독산동,2001
와플대학 강남역지하상가캠퍼스 역삼동,2002
투썸플레이스 금천롯데캐슬골드파크점 독산동,2003
컴포즈커피 곰달래사거리점 신월동,2004
컴포즈커피 논현영동시장점 논현동,2005
할리스커피 공덕점 공덕동,2006
공차서울대입구역점 서울대입구역점 봉천동,2007
스타벅스 몬테소리점 서초동,2008
604서울 망원동,2009
멧커피 서교동,2010
버터룸 숭인동,2011
트랙26 망원동,2012
포트레이트커피바 망원동,2013
피알커피클럽 망원동,2014
쥬씨인헌 시장점 봉천동,2015
투썸플레이스 사당역로데오점 방배동,2016
챔스빈커피 상왕십리점 도선동,2017
세컨클락 신원동,2018
스타벅스 마리오아울렛점 가산동,2019
스타벅스 이촌역점 용산동5가,2020
카페로이 연희동,2021
커피에반하다 구로오류점 오류동,2022
히어로스터 신도림동,2023
스타벅스 오류동역점 오류동,2024
이디야커피 대림역점 대림동,2025
고양이똥3 등촌동,2026
오버도즈커피 2호점 등촌동,2027
메가엠지씨커피 낙성대역점 봉천동,2028
발트일 연남동,2029
스타벅스 강남교보타워R점 서초동,2030
스타벅스 역삼초교사거리점 역삼동,2031
이디야커피 가재울중앙점 남가좌동,2032
청년다방 가재울점 남가좌동,2033
이디야커피 건대스타시티점 자양동,2034
베르두레 성수점 성수동2가,2035
카페129-11 129-11 연희동,2036
타르타르 강남역점 서초동,2037
해마티룸 혜화동,2038
오프더쉘프 일원동,2039
영인성 논현동,2040
카페8월 반포동,2041
카페드빈티지 역삼점 역삼동,2042
카페로코 역삼동,2043
카페희다 반포동,2044
컴앤쉽 논현동,2045
진을림 신길동,2046
클라소피 신대방동,2047
이디야커피 강동신명초교점 길동,2048
도렐 육지3호점 성수동2가,2049
이디야커피 올림픽프라자점 방이동,2050
모닝그루브 성내동,2051
커피방 성내동,2052
리플렉트 서초동,2053
앨리스토리커피볶는집 양재동,2054
양재천커피볶는집 양재동,2055
커피볶는집 엘리스토리 양재동,2056
모므로살롱 성수동1가,2057
탐앤탐스 강서구청점 화곡동,2058
커피사피엔스 신방화역점 마곡동,2059
퍼스커피 마곡동,2060
